Vocab size: 65,536
num_layers: 20
model_dim: 1280
num_heads: 10
num_kv_heads: 10
Tokens / micro-batch / rank: 16 x 2048 = 32,768
Tokens / micro-batch: 32,768
Total batch size 524,288 => gradient accumulation steps: 16
Resuming optimization from step 1000
Using torch.compile() for optimized training
Number of parameters: 560,988,160
Estimated FLOPs per token: 3.491758e+09
Calculated number of iterations from target data:param ratio: 21,400
Total number of training tokens: 11,219,763,200
Tokens : Params ratio: 20.00
Total training FLOPs estimate: 3.917670e+19
Scaling the LR for the AdamW parameters ∝1/√(1280/768) = 0.774597
Step 01000 | Validation bpb: 1.0003
step 01000/21400 (4.67%) | loss: 3.439872 | grad norm: 0.1700 | lrm: 1.00 | dt: 68191.57ms | tok/sec: 7,688 | mfu: 2.71 | total time: 66.88m
step 01301/21400 (6.08%) | loss: 3.290753 | grad norm: 0.1316 | lrm: 1.00 | dt: 2366.09ms | tok/sec: 221,583 | mfu: 78.23 | total time: 78.77m
step 01302/21400 (6.08%) | loss: 3.297024 | grad norm: 0.1363 | lrm: 1.00 | dt: 2374.40ms | tok/sec: 220,808 | mfu: 77.96 | total time: 78.81m
step 01303/21400 (6.09%) | loss: 3.306616 | grad norm: 0.1339 | lrm: 1.00 | dt: 2357.14ms | tok/sec: 222,425 | mfu: 78.53 | total time: 78.84m
step 01304/21400 (6.09%) | loss: 3.318483 | grad norm: 0.1403 | lrm: 1.00 | dt: 2377.20ms | tok/sec: 220,548 | mfu: 77.87 | total time: 78.88m
step 01305/21400 (6.10%) | loss: 3.291668 | grad norm: 0.1549 | lrm: 1.00 | dt: 2371.43ms | tok/sec: 221,085 | mfu: 78.06 | total time: 78.92m
step 01306/21400 (6.10%) | loss: 3.306577 | grad norm: 0.1444 | lrm: 1.00 | dt: 2363.81ms | tok/sec: 221,797 | mfu: 78.31 | total time: 78.96m
step 01307/21400 (6.11%) | loss: 3.314060 | grad norm: 0.1289 | lrm: 1.00 | dt: 2371.29ms | tok/sec: 221,098 | mfu: 78.06 | total time: 79.00m
step 01308/21400 (6.11%) | loss: 3.314902 | grad norm: 0.1255 | lrm: 1.00 | dt: 2372.75ms | tok/sec: 220,962 | mfu: 78.01 | total time: 79.04m
step 01309/21400 (6.12%) | loss: 3.294920 | grad norm: 0.2242 | lrm: 1.00 | dt: 2367.80ms | tok/sec: 221,424 | mfu: 78.18 | total time: 79.08m
step 01310/21400 (6.12%) | loss: 3.275152 | grad norm: 0.1548 | lrm: 1.00 | dt: 2372.46ms | tok/sec: 220,988 | mfu: 78.02 | total time: 79.12m
step 01311/21400 (6.13%) | loss: 3.315828 | grad norm: 0.1567 | lrm: 1.00 | dt: 2381.97ms | tok/sec: 220,106 | mfu: 77.71 | total time: 79.16m
step 01312/21400 (6.13%) | loss: 3.313406 | grad norm: 0.1587 | lrm: 1.00 | dt: 2364.00ms | tok/sec: 221,779 | mfu: 78.30 | total time: 79.20m
step 01313/21400 (6.14%) | loss: 3.296174 | grad norm: 0.1480 | lrm: 1.00 | dt: 2358.93ms | tok/sec: 222,256 | mfu: 78.47 | total time: 79.24m
step 01314/21400 (6.14%) | loss: 3.290268 | grad norm: 0.1381 | lrm: 1.00 | dt: 2364.91ms | tok/sec: 221,695 | mfu: 78.27 | total time: 79.28m
step 01315/21400 (6.14%) | loss: 3.305316 | grad norm: 0.1455 | lrm: 1.00 | dt: 2365.18ms | tok/sec: 221,669 | mfu: 78.26 | total time: 79.32m
step 01316/21400 (6.15%) | loss: 3.308101 | grad norm: 0.1460 | lrm: 1.00 | dt: 2372.18ms | tok/sec: 221,015 | mfu: 78.03 | total time: 79.36m
step 01317/21400 (6.15%) | loss: 3.304321 | grad norm: 0.1624 | lrm: 1.00 | dt: 2371.48ms | tok/sec: 221,080 | mfu: 78.05 | total time: 79.40m
step 01318/21400 (6.16%) | loss: 3.295051 | grad norm: 0.1704 | lrm: 1.00 | dt: 2364.39ms | tok/sec: 221,743 | mfu: 78.29 | total time: 79.44m
step 01319/21400 (6.16%) | loss: 3.325518 | grad norm: 0.1639 | lrm: 1.00 | dt: 2373.99ms | tok/sec: 220,846 | mfu: 77.97 | total time: 79.48m
step 01320/21400 (6.17%) | loss: 3.307389 | grad norm: 0.1540 | lrm: 1.00 | dt: 2379.37ms | tok/sec: 220,346 | mfu: 77.80 | total time: 79.52m
step 01321/21400 (6.17%) | loss: 3.297933 | grad norm: 0.1423 | lrm: 1.00 | dt: 2367.78ms | tok/sec: 221,426 | mfu: 78.18 | total time: 79.56m
step 01322/21400 (6.18%) | loss: 3.277695 | grad norm: 0.1446 | lrm: 1.00 | dt: 2361.95ms | tok/sec: 221,972 | mfu: 78.37 | total time: 79.60m
step 01323/21400 (6.18%) | loss: 3.308886 | grad norm: 0.1552 | lrm: 1.00 | dt: 2363.91ms | tok/sec: 221,788 | mfu: 78.30 | total time: 79.63m
step 01324/21400 (6.19%) | loss: 3.310087 | grad norm: 0.1457 | lrm: 1.00 | dt: 2367.43ms | tok/sec: 221,458 | mfu: 78.19 | total time: 79.67m
step 01325/21400 (6.19%) | loss: 3.305543 | grad norm: 0.1370 | lrm: 1.00 | dt: 2371.04ms | tok/sec: 221,121 | mfu: 78.07 | total time: 79.71m
step 01326/21400 (6.20%) | loss: 3.293485 | grad norm: 0.1322 | lrm: 1.00 | dt: 2371.54ms | tok/sec: 221,074 | mfu: 78.05 | total time: 79.75m
step 01327/21400 (6.20%) | loss: 3.272687 | grad norm: 0.1303 | lrm: 1.00 | dt: 2372.96ms | tok/sec: 220,942 | mfu: 78.01 | total time: 79.79m
step 01328/21400 (6.21%) | loss: 3.278714 | grad norm: 0.1294 | lrm: 1.00 | dt: 2361.44ms | tok/sec: 222,020 | mfu: 78.39 | total time: 79.83m
step 01329/21400 (6.21%) | loss: 3.285631 | grad norm: 0.1304 | lrm: 1.00 | dt: 2370.64ms | tok/sec: 221,159 | mfu: 78.08 | total time: 79.87m
step 01330/21400 (6.21%) | loss: 3.300224 | grad norm: 0.1356 | lrm: 1.00 | dt: 2385.78ms | tok/sec: 219,755 | mfu: 77.59 | total time: 79.91m
step 01331/21400 (6.22%) | loss: 3.295684 | grad norm: 0.1472 | lrm: 1.00 | dt: 2381.11ms | tok/sec: 220,186 | mfu: 77.74 | total time: 79.95m
step 01332/21400 (6.22%) | loss: 3.286799 | grad norm: 0.1562 | lrm: 1.00 | dt: 2365.35ms | tok/sec: 221,653 | mfu: 78.26 | total time: 79.99m
step 01333/21400 (6.23%) | loss: 3.277244 | grad norm: 0.1730 | lrm: 1.00 | dt: 2371.56ms | tok/sec: 221,072 | mfu: 78.05 | total time: 80.03m
step 01334/21400 (6.23%) | loss: 3.280061 | grad norm: 0.1414 | lrm: 1.00 | dt: 2375.10ms | tok/sec: 220,743 | mfu: 77.94 | total time: 80.07m
step 01335/21400 (6.24%) | loss: 3.301109 | grad norm: 0.1257 | lrm: 1.00 | dt: 2366.75ms | tok/sec: 221,522 | mfu: 78.21 | total time: 80.11m
step 01336/21400 (6.24%) | loss: 3.290497 | grad norm: 0.1424 | lrm: 1.00 | dt: 2462.59ms | tok/sec: 212,900 | mfu: 75.17 | total time: 80.15m
step 01337/21400 (6.25%) | loss: 3.284567 | grad norm: 0.1593 | lrm: 1.00 | dt: 2381.88ms | tok/sec: 220,115 | mfu: 77.71 | total time: 80.19m
step 01338/21400 (6.25%) | loss: 3.280732 | grad norm: 0.1572 | lrm: 1.00 | dt: 2374.14ms | tok/sec: 220,832 | mfu: 77.97 | total time: 80.23m
step 01339/21400 (6.26%) | loss: 3.268607 | grad norm: 0.1284 | lrm: 1.00 | dt: 2385.63ms | tok/sec: 219,769 | mfu: 77.59 | total time: 80.27m
step 01340/21400 (6.26%) | loss: 3.262609 | grad norm: 0.1281 | lrm: 1.00 | dt: 2372.85ms | tok/sec: 220,953 | mfu: 78.01 | total time: 80.31m
step 01341/21400 (6.27%) | loss: 3.274007 | grad norm: 0.1495 | lrm: 1.00 | dt: 2366.25ms | tok/sec: 221,569 | mfu: 78.23 | total time: 80.35m
step 01342/21400 (6.27%) | loss: 3.272553 | grad norm: 0.1351 | lrm: 1.00 | dt: 2371.15ms | tok/sec: 221,111 | mfu: 78.07 | total time: 80.39m
step 01343/21400 (6.28%) | loss: 3.285834 | grad norm: 0.1227 | lrm: 1.00 | dt: 2364.52ms | tok/sec: 221,731 | mfu: 78.28 | total time: 80.43m
step 01344/21400 (6.28%) | loss: 3.281381 | grad norm: 0.1383 | lrm: 1.00 | dt: 2381.49ms | tok/sec: 220,150 | mfu: 77.73 | total time: 80.47m
step 01345/21400 (6.29%) | loss: 3.281969 | grad norm: 0.1401 | lrm: 1.00 | dt: 2368.36ms | tok/sec: 221,371 | mfu: 78.16 | total time: 80.51m
step 01346/21400 (6.29%) | loss: 3.302160 | grad norm: 0.1630 | lrm: 1.00 | dt: 2376.50ms | tok/sec: 220,613 | mfu: 77.89 | total time: 80.55m
step 01347/21400 (6.29%) | loss: 3.287601 | grad norm: 0.1743 | lrm: 1.00 | dt: 2373.87ms | tok/sec: 220,858 | mfu: 77.98 | total time: 80.59m
step 01348/21400 (6.30%) | loss: 3.277770 | grad norm: 0.1432 | lrm: 1.00 | dt: 2360.99ms | tok/sec: 222,062 | mfu: 78.40 | total time: 80.62m
step 01349/21400 (6.30%) | loss: 3.274025 | grad norm: 0.1366 | lrm: 1.00 | dt: 2356.82ms | tok/sec: 222,455 | mfu: 78.54 | total time: 80.66m
step 01350/21400 (6.31%) | loss: 3.278052 | grad norm: 0.1494 | lrm: 1.00 | dt: 2369.28ms | tok/sec: 221,285 | mfu: 78.13 | total time: 80.70m
step 01351/21400 (6.31%) | loss: 3.276885 | grad norm: 0.1327 | lrm: 1.00 | dt: 2373.09ms | tok/sec: 220,930 | mfu: 78.00 | total time: 80.74m
step 01352/21400 (6.32%) | loss: 3.284196 | grad norm: 0.1276 | lrm: 1.00 | dt: 2374.34ms | tok/sec: 220,814 | mfu: 77.96 | total time: 80.78m
step 01353/21400 (6.32%) | loss: 3.321374 | grad norm: 0.1379 | lrm: 1.00 | dt: 2379.87ms | tok/sec: 220,301 | mfu: 77.78 | total time: 80.82m
step 01354/21400 (6.33%) | loss: 3.323435 | grad norm: 0.1295 | lrm: 1.00 | dt: 2365.80ms | tok/sec: 221,611 | mfu: 78.24 | total time: 80.86m
step 01355/21400 (6.33%) | loss: 3.321087 | grad norm: 0.1371 | lrm: 1.00 | dt: 2370.26ms | tok/sec: 221,194 | mfu: 78.09 | total time: 80.90m
step 01356/21400 (6.34%) | loss: 3.326168 | grad norm: 0.1496 | lrm: 1.00 | dt: 2375.24ms | tok/sec: 220,730 | mfu: 77.93 | total time: 80.94m
step 01357/21400 (6.34%) | loss: 3.310436 | grad norm: 0.1520 | lrm: 1.00 | dt: 2364.86ms | tok/sec: 221,699 | mfu: 78.27 | total time: 80.98m
step 01358/21400 (6.35%) | loss: 3.308628 | grad norm: 0.1434 | lrm: 1.00 | dt: 2370.67ms | tok/sec: 221,155 | mfu: 78.08 | total time: 81.02m
step 01359/21400 (6.35%) | loss: 3.300852 | grad norm: 0.1424 | lrm: 1.00 | dt: 2376.27ms | tok/sec: 220,634 | mfu: 77.90 | total time: 81.06m
step 01360/21400 (6.36%) | loss: 3.281518 | grad norm: 0.1723 | lrm: 1.00 | dt: 2373.12ms | tok/sec: 220,927 | mfu: 78.00 | total time: 81.10m
step 01361/21400 (6.36%) | loss: 3.282013 | grad norm: 0.1450 | lrm: 1.00 | dt: 2376.57ms | tok/sec: 220,607 | mfu: 77.89 | total time: 81.14m
step 01362/21400 (6.36%) | loss: 3.277525 | grad norm: 0.1342 | lrm: 1.00 | dt: 2368.16ms | tok/sec: 221,390 | mfu: 78.16 | total time: 81.18m
step 01363/21400 (6.37%) | loss: 3.270704 | grad norm: 0.1474 | lrm: 1.00 | dt: 2372.99ms | tok/sec: 220,939 | mfu: 78.00 | total time: 81.22m
step 01364/21400 (6.37%) | loss: 3.266273 | grad norm: 0.1420 | lrm: 1.00 | dt: 2373.33ms | tok/sec: 220,908 | mfu: 77.99 | total time: 81.26m
step 01365/21400 (6.38%) | loss: 3.267179 | grad norm: 0.1438 | lrm: 1.00 | dt: 2373.84ms | tok/sec: 220,860 | mfu: 77.98 | total time: 81.30m
step 01366/21400 (6.38%) | loss: 3.263288 | grad norm: 0.1463 | lrm: 1.00 | dt: 2366.66ms | tok/sec: 221,530 | mfu: 78.21 | total time: 81.34m
step 01367/21400 (6.39%) | loss: 3.272789 | grad norm: 0.1476 | lrm: 1.00 | dt: 2371.89ms | tok/sec: 221,042 | mfu: 78.04 | total time: 81.38m
step 01368/21400 (6.39%) | loss: 3.257423 | grad norm: 0.1614 | lrm: 1.00 | dt: 2366.80ms | tok/sec: 221,517 | mfu: 78.21 | total time: 81.41m
step 01369/21400 (6.40%) | loss: 3.240832 | grad norm: 0.1556 | lrm: 1.00 | dt: 2367.71ms | tok/sec: 221,432 | mfu: 78.18 | total time: 81.45m
step 01370/21400 (6.40%) | loss: 3.245498 | grad norm: 0.1526 | lrm: 1.00 | dt: 2377.47ms | tok/sec: 220,523 | mfu: 77.86 | total time: 81.49m
step 01371/21400 (6.41%) | loss: 3.251347 | grad norm: 0.1492 | lrm: 1.00 | dt: 2364.24ms | tok/sec: 221,757 | mfu: 78.29 | total time: 81.53m
step 01372/21400 (6.41%) | loss: 3.263040 | grad norm: 0.1392 | lrm: 1.00 | dt: 2372.86ms | tok/sec: 220,951 | mfu: 78.01 | total time: 81.57m
step 01373/21400 (6.42%) | loss: 3.267146 | grad norm: 0.1341 | lrm: 1.00 | dt: 2379.69ms | tok/sec: 220,317 | mfu: 77.79 | total time: 81.61m
step 01374/21400 (6.42%) | loss: 3.284131 | grad norm: 0.1379 | lrm: 1.00 | dt: 2368.01ms | tok/sec: 221,404 | mfu: 78.17 | total time: 81.65m
step 01375/21400 (6.43%) | loss: 3.275149 | grad norm: 0.1229 | lrm: 1.00 | dt: 2365.26ms | tok/sec: 221,662 | mfu: 78.26 | total time: 81.69m
step 01376/21400 (6.43%) | loss: 3.261716 | grad norm: 0.1328 | lrm: 1.00 | dt: 2364.96ms | tok/sec: 221,690 | mfu: 78.27 | total time: 81.73m
step 01377/21400 (6.43%) | loss: 3.270773 | grad norm: 0.1406 | lrm: 1.00 | dt: 2373.52ms | tok/sec: 220,890 | mfu: 77.99 | total time: 81.77m
step 01378/21400 (6.44%) | loss: 3.268954 | grad norm: 0.1546 | lrm: 1.00 | dt: 2363.39ms | tok/sec: 221,837 | mfu: 78.32 | total time: 81.81m
step 01379/21400 (6.44%) | loss: 3.261371 | grad norm: 0.1439 | lrm: 1.00 | dt: 2380.51ms | tok/sec: 220,241 | mfu: 77.76 | total time: 81.85m
step 01380/21400 (6.45%) | loss: 3.273102 | grad norm: 0.1297 | lrm: 1.00 | dt: 2369.62ms | tok/sec: 221,253 | mfu: 78.12 | total time: 81.89m
step 01381/21400 (6.45%) | loss: 3.268270 | grad norm: 0.1567 | lrm: 1.00 | dt: 2355.23ms | tok/sec: 222,606 | mfu: 78.59 | total time: 81.93m
step 01382/21400 (6.46%) | loss: 3.280421 | grad norm: 0.1658 | lrm: 1.00 | dt: 2370.22ms | tok/sec: 221,197 | mfu: 78.10 | total time: 81.97m
step 01383/21400 (6.46%) | loss: 3.274987 | grad norm: 0.1633 | lrm: 1.00 | dt: 2369.81ms | tok/sec: 221,236 | mfu: 78.11 | total time: 82.01m
step 01384/21400 (6.47%) | loss: 3.263487 | grad norm: 0.1551 | lrm: 1.00 | dt: 2371.57ms | tok/sec: 221,072 | mfu: 78.05 | total time: 82.05m
step 01385/21400 (6.47%) | loss: 3.259464 | grad norm: 0.1457 | lrm: 1.00 | dt: 2368.45ms | tok/sec: 221,363 | mfu: 78.15 | total time: 82.09m
step 01386/21400 (6.48%) | loss: 3.268419 | grad norm: 0.1451 | lrm: 1.00 | dt: 2384.32ms | tok/sec: 219,889 | mfu: 77.63 | total time: 82.13m
step 01387/21400 (6.48%) | loss: 3.263832 | grad norm: 0.1386 | lrm: 1.00 | dt: 2374.05ms | tok/sec: 220,841 | mfu: 77.97 | total time: 82.17m
step 01388/21400 (6.49%) | loss: 3.255545 | grad norm: 0.1349 | lrm: 1.00 | dt: 2373.19ms | tok/sec: 220,921 | mfu: 78.00 | total time: 82.21m
step 01389/21400 (6.49%) | loss: 3.253381 | grad norm: 0.1451 | lrm: 1.00 | dt: 2378.62ms | tok/sec: 220,416 | mfu: 77.82 | total time: 82.24m
step 01390/21400 (6.50%) | loss: 3.239456 | grad norm: 0.1462 | lrm: 1.00 | dt: 2367.11ms | tok/sec: 221,488 | mfu: 78.20 | total time: 82.28m
step 01391/21400 (6.50%) | loss: 3.247099 | grad norm: 0.1475 | lrm: 1.00 | dt: 2376.13ms | tok/sec: 220,647 | mfu: 77.90 | total time: 82.32m
step 01392/21400 (6.50%) | loss: 3.246226 | grad norm: 0.1441 | lrm: 1.00 | dt: 2377.72ms | tok/sec: 220,500 | mfu: 77.85 | total time: 82.36m
step 01393/21400 (6.51%) | loss: 3.240337 | grad norm: 0.1344 | lrm: 1.00 | dt: 2365.47ms | tok/sec: 221,642 | mfu: 78.25 | total time: 82.40m
step 01394/21400 (6.51%) | loss: 3.242082 | grad norm: 0.1342 | lrm: 1.00 | dt: 2373.04ms | tok/sec: 220,935 | mfu: 78.00 | total time: 82.44m
step 01395/21400 (6.52%) | loss: 3.229050 | grad norm: 0.1290 | lrm: 1.00 | dt: 2363.70ms | tok/sec: 221,807 | mfu: 78.31 | total time: 82.48m
step 01396/21400 (6.52%) | loss: 3.211756 | grad norm: 0.1498 | lrm: 1.00 | dt: 2380.19ms | tok/sec: 220,271 | mfu: 77.77 | total time: 82.52m
step 01397/21400 (6.53%) | loss: 3.207622 | grad norm: 0.1515 | lrm: 1.00 | dt: 2370.14ms | tok/sec: 221,205 | mfu: 78.10 | total time: 82.56m
step 01398/21400 (6.53%) | loss: 3.201750 | grad norm: 0.1409 | lrm: 1.00 | dt: 2368.75ms | tok/sec: 221,335 | mfu: 78.14 | total time: 82.60m
step 01399/21400 (6.54%) | loss: 3.209543 | grad norm: 0.1389 | lrm: 1.00 | dt: 2371.79ms | tok/sec: 221,051 | mfu: 78.04 | total time: 82.64m
step 01400/21400 (6.54%) | loss: 3.212735 | grad norm: 0.1426 | lrm: 1.00 | dt: 2364.16ms | tok/sec: 221,765 | mfu: 78.30 | total time: 82.68m
step 01401/21400 (6.55%) | loss: 3.206605 | grad norm: 0.1404 | lrm: 1.00 | dt: 2358.77ms | tok/sec: 222,272 | mfu: 78.48 | total time: 82.72m
step 01402/21400 (6.55%) | loss: 3.216727 | grad norm: 0.1497 | lrm: 1.00 | dt: 2375.07ms | tok/sec: 220,745 | mfu: 77.94 | total time: 82.76m
step 01403/21400 (6.56%) | loss: 3.222338 | grad norm: 0.1586 | lrm: 1.00 | dt: 2374.58ms | tok/sec: 220,792 | mfu: 77.95 | total time: 82.80m
step 01404/21400 (6.56%) | loss: 3.232880 | grad norm: 0.1526 | lrm: 1.00 | dt: 2374.77ms | tok/sec: 220,774 | mfu: 77.95 | total time: 82.84m
step 01405/21400 (6.57%) | loss: 3.235686 | grad norm: 0.1433 | lrm: 1.00 | dt: 2369.89ms | tok/sec: 221,228 | mfu: 78.11 | total time: 82.88m
step 01406/21400 (6.57%) | loss: 3.233111 | grad norm: 0.1296 | lrm: 1.00 | dt: 2376.09ms | tok/sec: 220,651 | mfu: 77.90 | total time: 82.92m
step 01407/21400 (6.57%) | loss: 3.226765 | grad norm: 0.1190 | lrm: 1.00 | dt: 2376.47ms | tok/sec: 220,616 | mfu: 77.89 | total time: 82.96m
step 01408/21400 (6.58%) | loss: 3.232717 | grad norm: 0.1273 | lrm: 1.00 | dt: 2369.04ms | tok/sec: 221,307 | mfu: 78.13 | total time: 83.00m
step 01409/21400 (6.58%) | loss: 3.246594 | grad norm: 0.1383 | lrm: 1.00 | dt: 2361.62ms | tok/sec: 222,003 | mfu: 78.38 | total time: 83.03m
step 01410/21400 (6.59%) | loss: 3.237624 | grad norm: 0.1409 | lrm: 1.00 | dt: 2361.69ms | tok/sec: 221,997 | mfu: 78.38 | total time: 83.07m
step 01411/21400 (6.59%) | loss: 3.231663 | grad norm: 0.1311 | lrm: 1.00 | dt: 2359.22ms | tok/sec: 222,229 | mfu: 78.46 | total time: 83.11m
step 01412/21400 (6.60%) | loss: 3.227634 | grad norm: 0.1358 | lrm: 1.00 | dt: 2377.20ms | tok/sec: 220,548 | mfu: 77.87 | total time: 83.15m
step 01413/21400 (6.60%) | loss: 3.227798 | grad norm: 0.1355 | lrm: 1.00 | dt: 2367.75ms | tok/sec: 221,428 | mfu: 78.18 | total time: 83.19m
step 01414/21400 (6.61%) | loss: 3.209170 | grad norm: 0.1495 | lrm: 1.00 | dt: 2368.04ms | tok/sec: 221,402 | mfu: 78.17 | total time: 83.23m
step 01415/21400 (6.61%) | loss: 3.203935 | grad norm: 0.1463 | lrm: 1.00 | dt: 2371.36ms | tok/sec: 221,091 | mfu: 78.06 | total time: 83.27m
step 01416/21400 (6.62%) | loss: 3.202765 | grad norm: 0.1424 | lrm: 1.00 | dt: 2365.45ms | tok/sec: 221,643 | mfu: 78.25 | total time: 83.31m
step 01417/21400 (6.62%) | loss: 3.228348 | grad norm: 0.1310 | lrm: 1.00 | dt: 2374.85ms | tok/sec: 220,766 | mfu: 77.94 | total time: 83.35m
step 01418/21400 (6.63%) | loss: 3.233857 | grad norm: 0.1135 | lrm: 1.00 | dt: 2379.95ms | tok/sec: 220,293 | mfu: 77.78 | total time: 83.39m
step 01419/21400 (6.63%) | loss: 3.254781 | grad norm: 0.1324 | lrm: 1.00 | dt: 2366.85ms | tok/sec: 221,512 | mfu: 78.21 | total time: 83.43m
step 01420/21400 (6.64%) | loss: 3.234447 | grad norm: 0.1434 | lrm: 1.00 | dt: 2372.77ms | tok/sec: 220,960 | mfu: 78.01 | total time: 83.47m
step 01421/21400 (6.64%) | loss: 3.250696 | grad norm: 0.1345 | lrm: 1.00 | dt: 2373.07ms | tok/sec: 220,932 | mfu: 78.00 | total time: 83.51m
step 01422/21400 (6.64%) | loss: 3.247222 | grad norm: 0.1462 | lrm: 1.00 | dt: 2367.33ms | tok/sec: 221,468 | mfu: 78.19 | total time: 83.55m
step 01423/21400 (6.65%) | loss: 3.231116 | grad norm: 0.1279 | lrm: 1.00 | dt: 2368.99ms | tok/sec: 221,312 | mfu: 78.14 | total time: 83.59m
step 01424/21400 (6.65%) | loss: 3.215450 | grad norm: 0.1252 | lrm: 1.00 | dt: 2363.36ms | tok/sec: 221,840 | mfu: 78.32 | total time: 83.63m
step 01425/21400 (6.66%) | loss: 3.219537 | grad norm: 0.1334 | lrm: 1.00 | dt: 2366.89ms | tok/sec: 221,509 | mfu: 78.21 | total time: 83.67m
step 01426/21400 (6.66%) | loss: 3.234101 | grad norm: 0.1351 | lrm: 1.00 | dt: 2367.58ms | tok/sec: 221,445 | mfu: 78.18 | total time: 83.71m
step 01427/21400 (6.67%) | loss: 3.232061 | grad norm: 0.1236 | lrm: 1.00 | dt: 2468.71ms | tok/sec: 212,373 | mfu: 74.98 | total time: 83.75m
step 01428/21400 (6.67%) | loss: 3.230124 | grad norm: 0.1226 | lrm: 1.00 | dt: 2372.71ms | tok/sec: 220,965 | mfu: 78.01 | total time: 83.79m
step 01429/21400 (6.68%) | loss: 3.239996 | grad norm: 0.1162 | lrm: 1.00 | dt: 2356.39ms | tok/sec: 222,496 | mfu: 78.55 | total time: 83.83m
step 01430/21400 (6.68%) | loss: 3.269001 | grad norm: 0.1211 | lrm: 1.00 | dt: 2373.94ms | tok/sec: 220,851 | mfu: 77.97 | total time: 83.87m
step 01431/21400 (6.69%) | loss: 3.264458 | grad norm: 0.1343 | lrm: 1.00 | dt: 2374.61ms | tok/sec: 220,788 | mfu: 77.95 | total time: 83.91m
step 01432/21400 (6.69%) | loss: 3.252067 | grad norm: 0.1446 | lrm: 1.00 | dt: 2378.78ms | tok/sec: 220,402 | mfu: 77.82 | total time: 83.94m
step 01433/21400 (6.70%) | loss: 3.271168 | grad norm: 0.1430 | lrm: 1.00 | dt: 2369.87ms | tok/sec: 221,231 | mfu: 78.11 | total time: 83.98m
step 01434/21400 (6.70%) | loss: 3.279938 | grad norm: 0.1449 | lrm: 1.00 | dt: 2374.20ms | tok/sec: 220,826 | mfu: 77.97 | total time: 84.02m
step 01435/21400 (6.71%) | loss: 3.295030 | grad norm: 0.1306 | lrm: 1.00 | dt: 2373.32ms | tok/sec: 220,908 | mfu: 77.99 | total time: 84.06m
step 01436/21400 (6.71%) | loss: 3.286537 | grad norm: 0.1294 | lrm: 1.00 | dt: 2372.86ms | tok/sec: 220,951 | mfu: 78.01 | total time: 84.10m
step 01437/21400 (6.71%) | loss: 3.297807 | grad norm: 0.1398 | lrm: 1.00 | dt: 2369.82ms | tok/sec: 221,235 | mfu: 78.11 | total time: 84.14m
step 01438/21400 (6.72%) | loss: 3.293671 | grad norm: 0.1381 | lrm: 1.00 | dt: 2367.31ms | tok/sec: 221,469 | mfu: 78.19 | total time: 84.18m
step 01439/21400 (6.72%) | loss: 3.293984 | grad norm: 0.1375 | lrm: 1.00 | dt: 2363.63ms | tok/sec: 221,814 | mfu: 78.31 | total time: 84.22m
step 01440/21400 (6.73%) | loss: 3.300208 | grad norm: 0.1344 | lrm: 1.00 | dt: 2381.12ms | tok/sec: 220,185 | mfu: 77.74 | total time: 84.26m
step 01441/21400 (6.73%) | loss: 3.293655 | grad norm: 0.1281 | lrm: 1.00 | dt: 2368.33ms | tok/sec: 221,374 | mfu: 78.16 | total time: 84.30m
step 01442/21400 (6.74%) | loss: 3.287274 | grad norm: 0.1238 | lrm: 1.00 | dt: 2367.07ms | tok/sec: 221,492 | mfu: 78.20 | total time: 84.34m
step 01443/21400 (6.74%) | loss: 3.267673 | grad norm: 0.1226 | lrm: 1.00 | dt: 2369.10ms | tok/sec: 221,302 | mfu: 78.13 | total time: 84.38m
step 01444/21400 (6.75%) | loss: 3.245316 | grad norm: 0.1322 | lrm: 1.00 | dt: 2375.80ms | tok/sec: 220,678 | mfu: 77.91 | total time: 84.42m
step 01445/21400 (6.75%) | loss: 3.245933 | grad norm: 0.1295 | lrm: 1.00 | dt: 2368.26ms | tok/sec: 221,380 | mfu: 78.16 | total time: 84.46m
step 01446/21400 (6.76%) | loss: 3.246920 | grad norm: 0.1357 | lrm: 1.00 | dt: 2374.55ms | tok/sec: 220,794 | mfu: 77.95 | total time: 84.50m
step 01447/21400 (6.76%) | loss: 3.256204 | grad norm: 0.1357 | lrm: 1.00 | dt: 2378.00ms | tok/sec: 220,474 | mfu: 77.84 | total time: 84.54m
step 01448/21400 (6.77%) | loss: 3.258220 | grad norm: 0.1331 | lrm: 1.00 | dt: 2359.64ms | tok/sec: 222,189 | mfu: 78.45 | total time: 84.58m
step 01449/21400 (6.77%) | loss: 3.259243 | grad norm: 0.1347 | lrm: 1.00 | dt: 2369.19ms | tok/sec: 221,294 | mfu: 78.13 | total time: 84.62m
step 01450/21400 (6.78%) | loss: 3.265663 | grad norm: 0.1306 | lrm: 1.00 | dt: 2371.09ms | tok/sec: 221,117 | mfu: 78.07 | total time: 84.66m
step 01451/21400 (6.78%) | loss: 3.262535 | grad norm: 0.1510 | lrm: 1.00 | dt: 2371.37ms | tok/sec: 221,090 | mfu: 78.06 | total time: 84.70m
step 01452/21400 (6.79%) | loss: 3.252407 | grad norm: 0.1331 | lrm: 1.00 | dt: 2371.18ms | tok/sec: 221,108 | mfu: 78.06 | total time: 84.74m
